Pressure,Flow_Rate,Leakage_Flag
56.572854834732304,83.72487713773823,0
51.97722730778381,81.17176602854025,0
58.38714288333991,86.00353783290163,0
64.04050856814538,83.02479357693882,0
78.8618590121053,64.55041587834596,0
61.74577812831839,80.69118832449728,0
62.57550390722764,63.89467011623371,0
59.25554084233833,81.21623814351236,0
40.81228784700959,72.79028087767638,0
59.73486124550783,118.09072434174293,0
60.60230209941027,79.40158424372432,0
84.63242112485287,58.93640650607617,0
58.07639035218877,77.98729683984614,0
63.015473423336125,87.79038118456832,0
59.65288230294757,105.10045919228786,0
48.31321962380468,71.15821400091923,0
71.4282281451502,56.2635803896454,0
67.51933032686775,92.25255517146472,0
67.91031947043047,59.29101941150523,0
50.906125452052606,73.45766837738772,0
74.02794310936099,76.13569271733509,0
45.98148937207719,78.95549820049838,0
65.8685709380027,90.33746685611504,0
81.90455625809979,69.74548576570419,0
50.09463674869312,75.89406121749859,0
54.33702270397228,79.78594470575918,0
60.99651365087641,82.24396936278183,0
54.96524345883801,81.46740762061884,0
44.493365689338674,86.5400866283387,0
60.68562974806027,92.65759264462606,0
49.37696286273895,85.88951173476453,0
64.73592430635182,86.80378285263828,0
50.80575765766197,56.266652498802834,0
75.4993440501754,80.75341548748521,0
52.16746707663763,87.19261322002413,0
56.77938483794324,90.93411791855677,0
68.1351721736967,69.61473838649309,0
47.69135683566045,70.11441087667032,0
62.27459934604129,71.38848987074603,0
73.07142754282428,88.04620849837015,0
43.92516765438772,95.50821582386313,1
61.84633858532304,73.88809839062597,0
62.59882794248424,93.61943470440572,0
67.81822871777311,81.85219713746892,0
47.63049289121918,78.13571334256346,0
46.79543386915724,76.82923655273046,0
65.21941565616898,91.19917046903235,0
62.96984673233186,84.88366725180605,0
62.50492850345877,114.13738141471455,0
63.46448209496975,67.21663035504014,0
53.19975278421509,87.77152553044964,0
62.32253697161004,72.06198485282731,0
62.93072473298681,66.96069519517035,0
52.85648581973632,79.83699294447541,0
78.65774511144757,82.06028719110554,0
64.73832920911788,123.7726033259014,0
48.08696502797351,77.23781276475196,0
66.5655360863383,63.04731905772975,0
50.25318329772679,84.09516076241579,0
67.87084603742451,48.88039943680448,0
71.58595579007404,78.62064826093601,0
51.7931768164829,80.24037923442741,0
69.63376129244321,91.91900574417818,0
64.12780926936499,94.6043337414177,0
68.2206015999449,72.44645571638424,0
78.96792982653947,77.74078978055101,0
57.54611883997129,68.50818754083994,0
52.4626383564251,63.0790616778846,0
51.10485570374477,84.64842169070951,0
51.841897150345616,60.896216771051016,0
59.22898290585896,73.78059649142206,0
63.41151974816644,65.07239060151144,0
62.766907993300194,88.2452477943539,0
68.27183249036024,107.02145148899731,0
60.13001891877907,60.476180257950034,0
74.53534077157317,52.20472275653646,0
57.35343166762044,78.12669671974899,0
87.20169166589619,80.23546693936638,0
66.25667347765007,83.27988960135947,0
51.42842443583717,73.30519227148483,0
49.29107501938888,76.99041051761853,0
64.82472415243186,85.51265615810904,0
57.76537214674149,95.60646338967258,0
67.14000494092092,50.67426844522576,0
64.73237624573545,74.46590841452807,0
59.27171087343128,83.20713190911596,0
51.532062819315954,66.23035843083896,0
44.85152775314136,105.96754447650947,1
55.53485047932979,70.46885179656894,0
68.56398794323472,79.38060969489075,0
62.14093744130204,88.34033145263436,0
47.54261221288012,71.13072816797158,0
61.73180925851182,52.30140428293375,0
63.85317379728837,73.570182096252,0
51.16142563798867,95.4416083389056,1
61.53725105945528,74.94657309822293,0
60.58208718446,67.30348547811532,0
48.57029702169377,93.88508314254082,1
63.57787360348284,75.03837655965421,0
65.60784526368235,72.34758779524674,0
70.83051243175277,82.24184134494965,0
70.53802052034902,91.5612531442818,0
46.22330632042909,115.72570297598818,1
50.62174960084877,92.40854161486136,1
65.1503526720866,97.39759949582516,0
65.1378595091221,72.41050701518218,0
65.15047686306048,64.61197841045785,0
98.52731490654722,80.93497024428684,0
65.70890510693167,81.60754872889395,0
71.35565640180599,63.82230887953104,0
69.54001763493203,77.37058205143981,0
66.51391251305797,85.98976402578697,0
56.84730755359654,85.4059009252712,0
67.58969220493267,87.56431780076409,0
52.27174785462428,84.36447095206165,0
57.63181393259991,72.39487011094917,0
55.14636452170897,72.29149060026735,0
60.81874139386323,62.01572903009186,0
83.14658566673509,106.77162558777644,0
41.32734807408252,80.2017554692894,0
66.86260190374513,76.62720416307722,0
43.87284128810349,66.06811877821312,0
55.28068134210567,124.03486853491668,0
70.88950596967366,63.90007951665657,0
60.64280019095463,73.5672811159089,0
49.22255222070694,86.2375525442909,0
52.84696290740032,89.00319448616416,0
66.79597748934675,94.36898082823528,0
52.69633368282864,107.11412761653897,1
62.16458589581975,87.59236483191069,0
60.45571839903814,64.15953800049999,0
53.48399652394183,76.14582312317327,0
81.43944089325325,84.61748558770827,0
66.33919022318011,111.02339062258736,0
39.74857413342393,59.03291782363554,0
61.86454314769428,98.03864757837842,0
53.38213535231612,82.69871554319626,0
68.52433334796224,92.56745802844222,0
52.07479261567299,78.47007925046103,0
58.85263558533101,67.3635105481051,0
65.04987278980457,91.26309169101998,0
68.65755194170121,89.81646540658431,0
47.99703592944224,94.58085448609584,1
56.65498764159052,79.80043046932047,0
55.25054688839044,71.00266965020226,0
53.46670767426288,56.61819507464237,0
77.65454240281096,92.2905990220911,0
64.04981710960955,86.3583422366598,0
47.39116045664954,65.51326050704061,0
69.17861947054776,71.92139490055064,0
81.22156197012633,72.9986178207284,0
70.32465260551147,57.75523352026373,0
44.80630034045987,67.73476405092299,0
55.15765927133749,62.99254464790469,0
72.66911149186623,73.81281482168094,0
52.92330534381219,68.91953752505655,0
64.43819428146229,55.59492618699877,0
67.74634053429337,110.33885345854222,0
50.730695284219166,98.78811096543846,1
59.404746439382,68.31470867720022,0
27.58732659930927,84.08632094980415,0
49.756123586657104,86.26197634731942,0
57.4743184860684,97.86628782160216,0
47.52216818035151,67.72092460009883,0
76.32411303931636,96.38160175973638,0
45.69858622039367,71.78142043689597,0
55.599555133030165,59.9620639374708,0
61.30740577286091,90.86204838971746,0
74.41273289066116,99.36137636183642,0
45.6413784882056,118.81863460296026,1
71.63163752154959,62.0041210236468,0
60.10233061019587,90.48379527621184,0
50.18491348952049,73.852981343097,0
64.6210347426327,91.75038065786048,0
61.9905969557347,57.94265673153125,0
53.99783122841205,61.05845336452154,0
60.69802084990019,68.36187765250274,0
56.1468640313824,81.18446068502126,0
61.13517345251248,70.38378100192467,0
66.62130674521046,89.88581515870129,0
75.86016816145352,95.40341927386872,0
47.62184501173151,88.99366311868033,0
81.33033374656267,104.28181459491302,0
40.47912200477498,86.23739944183015,0
58.48214904964416,61.74654934489749,0
65.88317206484577,100.45064770307508,0
62.809918677350325,70.92265646591004,0
53.77300480179406,93.65627749528356,0
57.918777496427246,103.6060132483266,0
55.06999065341167,86.85032016095599,0
54.10635243055789,57.55761780253025,0
68.49602097021025,66.22681750235313,0
63.57015485965047,99.84116700327704,0
53.070904047393455,77.46315971535776,0
68.9959987543325,81.19360302413249,0
63.072995208766095,91.38236624245414,0
68.1286211883896,90.44484293120485,0
66.29628841923612,84.18199718578191,0
51.71004989077928,76.86997443169301,0
54.39818959803031,75.30997331401464,0
67.47293605123262,92.86848237937016,0
66.10370265433465,88.30354296601689,0
59.79098406035852,76.14049999073316,0
61.17327383308782,96.23168469489713,0
72.77664895788425,78.06448827305324,0
54.0842861116417,67.2250673849841,0
65.47097381170038,68.61543951644983,0
57.97807347566106,65.3188874553535,0
57.8231879677278,75.91384975094469,0
70.9877685198719,98.50586417504287,0
68.2541634898803,67.92357228454237,0
68.13509636000639,82.82713641527154,0
73.05478807154329,70.1496598155888,0
60.21003841632759,76.09536438092843,0
66.81952971294965,57.34938182022122,0
56.89733243406544,76.69192656265194,0
63.24166352488442,77.09441930292557,0
58.69856945632316,88.10431916053543,0
60.96995964992718,83.34921369883055,0
65.95157025436913,62.02411812571932,0
51.81779316766527,96.26297366065316,1
80.9238727568546,83.15454560332994,0
49.93982618500298,82.9759027576623,0
47.85811387212268,79.86226469922292,0
71.58110873500068,72.23363829166671,0
67.91662693962935,83.2670350962309,0
66.24119817052156,87.13382653892873,0
66.2834550926428,53.79656462981667,0
59.87753227153085,71.91858743980856,0
51.02745628514168,76.17579544394616,0
60.75804558193726,83.84255908541417,0
53.22838288487888,97.89966508890689,1
69.7511973341775,68.42388778104826,0
58.52942618497861,72.53057229773236,0
51.745028032074885,72.31198834030175,0
56.78614158347007,67.97708614843188,0
64.12931454275625,74.79220257331606,0
54.36275447196025,91.56203329981956,0
51.77779604433569,64.19246756953481,0
62.436872114919126,86.41721592729355,0
62.44966571108723,54.471466549724965,0
54.9305682462887,71.57993005336691,0
55.289616943816775,75.05766049673021,0
62.32049937357636,105.12289509371098,0
45.51915658502676,75.87796542870969,0
45.92536225623445,46.98134789823622,0
52.81555778747564,50.01666639708125,0
57.86552848288153,80.51044379520022,0
63.10907565598005,89.20656283684863,0
74.75356216949552,85.6318378644088,0
68.5765962320202,82.51355158701486,0
58.40061470036573,97.433893962585,0
59.80983792097311,71.90613168894302,0
49.97470635362191,93.42365834040238,1
59.8148686400761,55.519776724603744,0
57.11341361079862,66.425782505929,0
63.227185603380896,52.89437907602276,0
51.72769056447677,75.87732048995312,0
65.19346514241172,79.30608174100486,0
75.32738913002578,81.71152238339779,0
58.91239851543143,80.92825029330703,0
64.01711722098942,66.08670003782407,0
66.90143991711112,77.14638733380177,0
55.98779528114164,57.53829997091377,0
62.24092481810417,100.44843462698375,0
60.12592400781795,75.44560890652998,0
60.97676098548832,72.66670821434464,0
52.26990216144534,103.83410492666124,1
60.24510174258943,61.36630199676157,0
64.9799829124545,63.11619328952047,0
74.51143607795042,63.55669512697152,0
69.59270826085206,78.98192927450778,0
81.53182457511556,86.47447444456395,0
52.326524371119504,91.09513202176753,1
68.72320636720679,118.57992976242454,0
61.83342005738352,46.258513186988544,0
81.89802933217672,89.13103383686625,0
51.91701714644849,71.64304141141653,0
51.60278157819224,71.2037727666684,0
54.00607354555978,70.70341807619184,0
38.76104275690193,66.3684549378804,0
54.74244978319239,105.26787251905178,0
52.40867338446302,92.63445990520854,1
61.50393786476208,80.34793967836062,0
63.41755975777159,100.265236287305,0
78.76170839215887,57.31206552051687,0
69.5042383818605,60.0394230300361,0
54.23096344337597,47.33048401707968,0
51.01585328651642,69.50878189815069,0
64.91919171506505,82.4254779005713,0
46.797667929793576,81.54287866898501,0
78.31458765854353,82.24012866589821,0
71.79440120721287,58.83414753400877,0
55.30824347895295,92.04732113921033,0
42.86865470909122,83.59441277358496,0
73.53872374165412,90.99581422198996,0
58.85460154747382,51.60856733614922,0
72.37816311973462,84.67236288196685,0
44.05572341205633,62.1835214012371,0
54.00624977046227,74.04015121172958,0
60.05243699718183,88.01547347954575,0
60.46980593764742,81.3664040938387,0
55.49934528520756,67.22690030331022,0
66.22849932347499,80.09409734276628,0
49.32379570617405,57.02697027134536,0
58.57620514978706,97.25401093847444,0
61.20295631711899,76.92073970755624,0
65.14438834058748,96.77824916382988,0
67.11614878088889,72.10202469355936,0
48.75357908162131,72.14636017390126,0
44.65885829264378,68.5371982004323,0
72.7767682189851,93.14260897539612,0
63.32314011979592,69.35853264007287,0
52.51513463443446,89.66893148622765,0
75.51151975522524,74.26321403496064,0
61.156746342928585,50.36055050162571,0
71.79297184063826,71.44528898320301,0
60.67518481410109,62.31337678455728,0
80.60747924881987,80.50854085523507,0
77.55340842443204,62.14388396488265,0
57.51035851520926,93.88962651071924,0
69.71570950954356,78.6338620947046,0
66.45375949585147,77.33606007861891,0
73.68631557532349,89.83838206681374,0
50.35076539419896,94.45860401113794,1
66.8605145999844,79.69851872345522,0
70.58424486849587,68.43199550676064,0
42.41260513576886,53.390455758318055,0
48.16741487334225,69.7092536444723,0
39.607678222399,70.74181630028058,0
57.30593165555442,81.60586179488445,0
67.17542255795962,74.82279678292959,0
75.02357052096028,90.31899458077142,0
60.74094780419775,70.80525093093965,0
76.28615545571292,79.14438249720587,0
46.19898541785109,97.75981164795334,1
42.96617560644845,85.12737820932449,0
59.44452301103381,79.09943687467154,0
63.840654489393074,70.97083337097234,0
59.67305251905907,70.50152904927535,0
39.325578999601234,67.24080120572079,0
59.10879960487212,71.8848970132565,0
46.95530499495147,91.33498758116473,1
66.69672548830039,76.67167593061598,0
63.66598246096848,59.753403959281535,0
50.60120213672645,106.52253939589676,1
54.861330826633065,84.79947786717744,0
49.40786478111048,58.89584899230246,0
59.37320902726828,73.37226609138764,0
69.55142320501238,81.66329574242627,0
50.14273953664456,105.56888139946064,1
65.04046515517844,63.37831312611696,0
54.69742381627559,94.6406107903392,0
52.07127167737656,100.99229640458516,1
58.929696400454425,70.57018542388144,0
49.64757677580626,75.8372957170965,0
54.46350694652818,64.45536128939345,0
48.02122107411152,76.94808288379542,0
79.6472513291639,79.45115038485604,0
60.35263551971729,89.89474997123556,0
53.00274492007414,96.3527520653067,1
62.13979910734222,68.7785590306753,0
58.8767195030917,50.49012403661008,0
57.79030400466777,79.68132831085637,0
66.14166700043425,84.40306294952961,0
67.57507710047305,83.74126531527563,0
54.69498852389472,75.09990128736435,0
54.2418175935532,81.87128149495902,0
57.24948302848356,102.73167212528372,0
36.98078835264416,85.72601253443764,0
44.84808937801448,74.39947362495373,0
73.66874267444524,72.49703274356007,0
76.44967713501283,77.45221463483404,0
57.50963960443622,104.5510994274596,0
65.76556963055766,77.25048935710704,0
63.11250154543536,79.70308483218938,0
90.7888080845524,72.76529643595546,0
71.19574911434577,96.48475036162948,0
58.72082408519233,109.39755882117012,0
50.44459559399574,86.75919574147082,0
43.93553679742428,81.24159355678138,0
62.03463635867223,80.55174249761352,0
52.436492547156966,44.23539816821381,0
45.77746290402326,91.17726296427226,1
53.534271157574736,82.01249623993765,0
49.18451996385605,86.42513075991087,0
76.87141635072564,69.32806708874443,0
68.81639756949451,74.23314681534363,0
59.92027358683383,73.8346259524524,0
74.79944138890026,95.3243447610956,0
60.77368307647618,74.3186024509536,0
51.38715798671736,111.23990483164695,1
75.23124077269657,86.46293628522557,0
65.38910043684659,60.864760100064025,0
49.62753845673544,78.07180560122065,0
58.09661321916392,70.22487316765377,0
51.24381746615243,47.08426295269964,0
46.17200269035664,103.99206410170684,1
69.26177547531641,90.54713813330004,0
79.0941664047013,87.99810976848968,0
46.01432426180859,82.48105490449556,0
65.62969236690572,59.26973646961344,0
53.49357430878173,72.74574290666845,0
55.12874616235304,92.6267116217602,0
54.07606075761131,64.23169955326246,0
51.36009230320184,42.0234602562378,0
60.48521627944827,76.59340988328611,0
51.69049883588962,77.87363668958692,0
62.70456825779839,82.03345124622064,0
59.49761890550863,90.92777965271804,0
57.6105195313359,89.56408718346813,0
50.92436337958402,83.88154707865883,0
54.23228669431667,97.93297082130064,0
67.55391225825755,57.21545328780028,0
65.00917187624381,87.56872721716086,0
50.22444755201449,89.39807545005414,0
60.99332305429226,61.40656570879641,0
67.5138712337179,57.45694086976416,0
43.30594718878629,68.81086810286598,0
65.43360192379934,70.07687836227062,0
53.37376241054153,91.30129195253646,1
65.70598668593159,70.78191824463357,0
52.367408434574834,67.15477222578194,0
41.95117899335481,70.82549394958161,0
43.72457562116837,96.77948501231316,1
60.48084946661382,80.19565061565429,0
62.59722501721482,77.31123461964633,0
50.95683374895592,78.34991751948422,0
66.38592458777374,99.38090501489783,0
43.3847993773104,68.76242410095138,0
59.33920201352684,99.73262436410155,0
47.88983800237544,83.15744448382256,0
53.48163892197841,77.59370927036979,0
60.47398671316414,117.51350746901424,0
51.39586634716048,64.16540765302105,0
56.154444557701744,74.69471360649491,0
70.0629280921444,61.51353141254,0
54.23108130476851,94.28692955804254,0
68.35692112065142,105.3378340047752,0
48.702931453423815,105.04884172106958,1
65.29804177915283,98.35923129719006,0
74.41568620657901,77.03569298306051,0
35.283554998727105,74.5213853376523,0
52.03104744529523,54.93245341258903,0
65.7707212718054,110.53810302772688,0
57.96954613957007,87.03467117222702,0
63.71145873371309,72.62064642695775,0
53.9601481328418,99.92085333480452,0
60.865897874729,65.40853224859998,0
58.44322764607921,86.0993305133401,0
71.67782061659807,77.41056298563748,0
62.54420843301213,89.58015709820451,0
63.37602662075202,79.04639691220818,0
55.881230338775325,58.23608163333164,0
55.123937759275066,81.13364559005056,0
55.67441812180379,95.73296212813042,0
63.944521423782966,79.56175391219023,0
55.79015519179737,91.6267268238363,0
62.89774856896413,64.3170577148892,0
80.75400798645438,79.60608810095222,0
68.71124703431693,70.63234317367134,0
56.73976467832159,91.20471260157063,0
72.01213922163944,80.47237343392993,0
55.91924626978449,90.3511051450492,0
39.61875464822146,96.315656392368,1
49.91913689082596,90.37427862682082,1
41.29208078974145,84.09677651440467,0
56.48486515958692,65.02681612232892,0
60.18418379189552,79.95820833999647,0
76.76437312275283,72.0036439697625,0
63.269273737641626,74.8390406494366,0
57.80899471191136,74.38198773874623,0
68.2940558118349,65.30111637826633,0
37.88864690992115,50.63992116299015,0
62.356145581085656,69.9778542750835,0
67.70865193886966,82.90069177886238,0
45.214137542201584,59.77734431858765,0
71.43754043206928,80.23523354707436,0
63.38496407494414,108.50402636466448,0
55.84712086099199,95.3458483287836,0
66.32781866106285,104.65312263680794,0
82.70692857804396,85.8669181539909,0
61.81866255058495,97.51264734479668,0
62.48220586300336,69.14052904298319,0
55.40639100459756,70.33489599467023,0
51.50155630535208,38.91289690793791,0
68.30335816544246,97.79218211063449,0
51.43916174091133,103.1048596972983,1
60.715662372193925,71.70234131979095,0
55.223425532348834,76.19072440404148,0
64.78979825746391,68.69206829463558,0
63.33662105286948,85.73980327216238,0
70.375399442579,96.8739881795486,0
54.89983601145253,53.85842039178439,0
57.30125064706629,86.14157795963378,0
50.21236284217693,75.84992342421282,0
55.55706739923888,81.70091587950034,0
63.77300493044852,86.88491002511437,0
67.56988616645351,77.17696341840768,0
50.77834675822375,78.4461971989133,0
68.6960592010566,76.79187248668042,0
73.55637858804951,94.55474302682424,0
64.13434903223701,86.28139940191245,0
78.76795812558066,83.3087530660604,0
52.26210800896427,60.93572418361576,0
47.55345296688583,74.32130385180268,0
42.212797510957216,93.4800374050876,1
74.96044311489183,80.56544859685884,0
66.54365656354058,89.89297204383708,0
59.44415329089545,106.49767700491452,0
62.79968626319821,95.57909103813223,0
48.74510952701623,81.39737506549613,0
84.45751979616827,72.33516244706409,0
61.29221181975228,41.69675605916153,0
61.09394794604893,77.47422616290721,0
67.25766623898691,75.10981256274727,0
64.81009231736714,85.85549291593064,0
62.23884024279131,77.69142159537968,0
52.09525544554688,75.19422410844808,0
64.71468357135996,53.30901604239169,0
78.82024496475034,65.900482562749,0
73.45420046154977,87.14976561200837,0
75.93186626639397,105.7386144669904,0
54.88784323568815,78.53711924381565,0
50.10395179741419,84.91716610361185,0
58.74213079900352,94.28717235429208,0
60.557249122886944,67.83659095699625,0
70.94191518470949,85.50221064928164,0
43.07535370285181,68.89264840501762,0
75.29550319460614,92.97236657736516,0
58.4199210142101,82.27104571927599,0
55.7311893005258,84.4767772097216,0
49.87895624739832,68.26102103872117,0
43.451433281342304,90.60548539416178,1
68.23170583961914,111.27069381846523,0
60.73317967188404,64.8813245685769,0
47.10039100258946,74.90361488528714,0
47.04921227936384,83.47411211252138,0
56.64215300709872,91.79609317993724,0
76.69021525289392,71.60680572065797,0
57.40408648636395,37.5045456478589,0
44.96857046881894,100.38784241246036,1
57.54256935914056,91.40759179376214,0
57.27276430252329,53.85578704270002,0
33.03113357058429,70.88646812330666,0
59.45705133482188,103.52273644290987,0
57.69065469791322,101.716946276868,0
66.96206364813418,94.07960034018416,0
78.48956094945345,77.35831349060206,0
71.26565029547757,81.24481128218765,0
57.31111309445169,78.0361129231081,0
48.934740912583294,96.92359674903255,1
85.7335980324986,66.86236390257335,0
60.59218434014488,67.91300517673693,0
60.13929291912946,95.15411880254024,0
59.75874912889997,79.33457816732657,0
61.98084760767855,100.67701033180712,0
58.556395880760576,69.92731689529181,0
54.26337993119763,79.17832459491763,0
54.53141058759608,66.1638052273407,0
59.672467297840015,80.11044022135351,0
54.56575228866235,57.82179594501802,0
52.87154217322836,72.68549868567555,0
61.064302276918966,58.45619202607824,0
57.45022782579144,90.40884849786887,0
75.0399298858269,90.74884009639476,0
33.49030191606988,54.046059042734825,0
70.91506851922462,100.00828618250858,0
72.4608519249763,117.4612268962978,0
39.2660976759185,80.69009580104512,0
56.57312405919652,70.38328609663033,0
56.28559134004209,122.3649588650457,0
45.92488305282178,60.21547252546234,0
52.22183312409125,80.30159700303648,0
48.894241545341714,82.69433408947886,0
77.52270443423623,100.17721430678624,0
69.35678393147461,85.39608462690182,0
72.71555094994159,72.52049156317322,0
67.21672064043236,65.73223444418066,0
48.70948228782771,74.87267269630797,0
54.75479733720226,64.89608958582284,0
64.89374561227918,80.71737979677025,0
47.77872191108055,71.5370573020927,0
67.12998430172388,57.589433100653736,0
57.59674601841865,98.82718682562356,0
56.251791924504026,72.53491214856442,0
67.10959968203491,60.97794792537032,0
64.4426331148604,77.47611298268687,0
56.3903383418092,81.02557348951488,0
71.59329803364248,53.802999116314496,0
49.18936672400103,84.97471500688644,0
66.15935606944264,64.29263646964603,0
65.93101257968384,105.6654321378618,0
56.904535606860094,87.85940768115103,0
63.26133022242118,74.00150014836025,0
47.488864236146966,68.82248344523974,0
69.240270192069,78.42548438654563,0
58.15097863557011,89.19186112374935,0
54.772769794809605,79.617588071222,0
70.49009225836889,76.74261789294715,0
52.95656309457241,80.87555436226843,0
45.91538703636441,70.94211603144568,0
44.433708264760966,74.85191109735443,0
66.0600995134564,48.71311341642494,0
47.19570647503717,94.60589346278552,1
77.54794181984364,84.48196670482643,0
39.18070592116278,68.39816233949855,0
76.96456368290038,108.48102472032858,0
62.11017467202618,81.30524720588579,0
59.03286888129608,64.45784642037205,0
54.550809131910505,92.85106132205688,0
63.99136114352071,85.97072324763894,0
59.62365297575152,85.91869978226329,0
71.03301882016521,73.61366593022615,0
61.1422764866204,86.75743585667053,0
61.50301761461878,76.07362564668358,0
56.36387787786144,88.33912177468764,0
59.43054376278933,51.42583318984042,0
63.07801768892059,73.49189805531216,0
42.89831607343375,105.83232646712293,1
46.51814577894287,68.49398816899549,0
67.43264094022715,70.9424255376022,0
61.708654381279416,73.28057992325037,0
58.16016663647321,61.77790796167035,0
60.184339330653934,46.875788356576216,0
63.47581705361671,76.5412040221458,0
54.60240319690639,82.03789136122485,0
52.21695274597688,79.21242397192022,0
61.958452550976816,77.8268215707817,0
50.21627222384968,80.64561306275581,0
64.08252755714472,95.34262207326148,0
42.9741639576216,77.14330721106175,0
70.29155637325644,71.38876134369096,0
64.72597482413043,75.78311772667871,0
62.56029734313876,88.69020139635164,0
69.82690983945514,101.18040317814874,0
76.65474444462576,70.57784391246233,0
70.1437006501813,81.48400680543325,0
41.59125768668355,85.07536162903939,0
47.204230332642986,65.11132989906766,0
53.75181422304321,80.30625750819377,0
60.26091050210834,58.01489213986858,0
65.17659020469122,53.46424544390902,0
52.742561868465344,85.50119611838386,0
61.86766764477078,74.24187888003826,0
52.44617067646678,83.03420611431828,0
53.88482197008052,79.73157534487476,0
45.93338903151778,65.35399927004303,0
50.76766753889096,79.32118547053496,0
46.48315394383666,61.50348042477717,0
50.241267470226674,100.86458537002102,1
70.5364179660784,59.66044482710054,0
50.50601111168057,77.06322093547128,0
86.32382064837391,64.36592617929128,0
64.93317900880889,88.55631760041193,0
61.84836123694874,75.02852943077745,0
51.41642219818787,72.21999920568184,0
67.00309879408991,92.79802317577332,0
54.24362173762226,80.44145887516328,0
61.220098146453616,87.74966668903951,0
85.60084538268795,65.28011095223803,0
59.0394010027535,58.9277458410874,0
71.49273326285676,81.608119430602,0
52.96823574874112,75.21730466757903,0
59.65011509503038,89.39652008680916,0
77.7080063563551,78.80137321006175,0
53.73032942212232,83.07613008851945,0
78.12448557996929,55.64926205088135,0
67.07751935455475,108.32655409421383,0
54.37533224105732,77.53637022451952,0
66.3240773905552,90.463804555088,0
69.7255444962673,67.4586249467056,0
66.21809962217196,84.6201485332601,0
44.29775280109544,60.45732854712882,0
